Date,Open ,High,Low,Close,Adj Close,Volume
"Jul 11, 2012",11.44,12.12,11.41,11.66,11.66,"43,044,400"
"Nov 14, 2014",54.2,55.32,54.08,55.15,55.15,"10,988,600"
"May 21, 2020",448.56,448.96,430.25,436.25,436.25,"9,117,300"
"Dec 18, 2013",53.41,53.86,52.36,53.75,53.75,"19,881,400"
"Jan 14, 2013",14.43,14.93,14.37,14.78,14.78,"23,473,100"
"Nov 27, 2018",259.24,269.08,256.14,266.63,266.63,"11,149,500"
"Jul 25, 2007",2.38,2.4,2.28,2.39,2.39,"37,554,300"
"Jan 15, 2021",500,506.32,495.1,497.98,497.98,"5,895,800"
"Sep 22, 2006",3.28,3.3,3.21,3.29,3.29,"4,979,800"
"Oct 30, 2019",284.34,293.49,283,291.45,291.45,"9,345,600"
"Dec 13, 2019",298.5,301.8,297.25,298.5,298.5,"3,879,700"
"Sep 24, 2024",706.63,722.44,704.45,722.26,722.26,"3,565,700"
"May 13, 2024",614.3,618.22,606.83,616.59,616.59,"2,086,200"
"Sep 28, 2007",3.06,3.09,2.95,2.96,2.96,"8,662,500"
"Aug 23, 2013",38.58,39.77,38.43,39.77,39.77,"22,285,200"
"Jul 22, 2013",38.12,38.39,36.73,37.42,37.42,"47,313,700"
"Jul 29, 2013",35.15,35.81,34.64,34.99,34.99,"13,215,300"
"Jul 1, 2005",2.34,2.38,2.34,2.36,2.36,"2,040,500"
"Jul 21, 2006",3.32,3.34,3.28,3.29,3.29,"8,186,500"
"Mar 19, 2024",615.62,621.28,608,620.74,620.74,"2,142,600"
"Mar 29, 2005",1.4,1.48,1.39,1.44,1.44,"10,157,700"
"Sep 29, 2021",589.01,609.88,588.01,599.06,599.06,"6,221,000"
"Oct 26, 2023",411.42,417.31,401.54,403.54,403.54,"6,849,700"
"Jul 21, 2016",88.3,88.38,85.21,85.99,85.99,"16,084,000"
"Aug 27, 2021",551.6,564.17,549.25,558.92,558.92,"3,252,600"
"Oct 16, 2003",3.25,3.83,3.24,3.7,3.7,"125,825,000"
"Sep 28, 2021",589,599.54,580.16,583.85,583.85,"4,431,100"
"Feb 16, 2011",34.67,34.98,33.76,33.96,33.96,"45,555,300"
"Oct 11, 2022",226.05,230.44,213.7,214.29,214.29,"15,282,400"
"Oct 5, 2016",103.5,106.97,103.43,106.28,106.28,"12,942,900"
"Jan 27, 2012",16.54,17.71,16.33,17.68,17.68,"102,228,700"
"Dec 9, 2022",321.45,329,319.52,320.01,320.01,"14,364,000"
"May 13, 2021",489.13,490.78,482.71,486.66,486.66,"2,712,500"
"Feb 17, 2004",5.16,5.17,4.93,5.04,5.04,"21,977,900"
"Jun 19, 2012",9.56,10.07,9.51,9.98,9.98,"27,706,700"
"Nov 21, 2017",195.04,197.52,194.97,196.23,196.23,"4,787,300"
"Aug 13, 2002",0.77,0.81,0.75,0.77,0.77,"1,677,200"
"May 28, 2009",5.53,5.61,5.38,5.51,5.51,"8,086,400"
"Nov 2, 2015",109.2,109.37,106.3,107.64,107.64,"11,784,600"
"Jan 4, 2013",13.79,13.96,13.65,13.71,13.71,"17,761,100"
"Nov 21, 2018",274.42,275.34,261.51,262.13,262.13,"11,023,000"
"Jan 3, 2005",1.8,1.8,1.65,1.7,1.7,"11,334,400"
"Nov 1, 2019",288.7,289.12,283.02,286.81,286.81,"5,594,300"
"Apr 9, 2014",50.15,50.56,49.02,50.43,50.43,"20,511,400"
"Nov 9, 2022",259.66,260.9,254.22,254.66,254.66,"7,266,000"
"Apr 25, 2008",4.74,4.86,4.71,4.85,4.85,"10,159,100"
"Mar 9, 2006",3.59,3.68,3.58,3.61,3.61,"5,110,000"
"Dec 3, 2008",3.23,3.42,3.22,3.4,3.4,"6,189,400"
"Oct 21, 2002",0.64,0.66,0.61,0.64,0.64,"9,686,600"
"May 6, 2003",1.67,1.73,1.64,1.66,1.66,"14,964,600"
"Mar 18, 2004",4.35,4.48,4.31,4.41,4.41,"10,858,400"
"Oct 2, 2023",377.48,384.81,376.8,380.33,380.33,"3,102,100"
"Jul 8, 2013",32.43,33.61,32.22,33.3,33.3,"24,289,300"
"Jul 27, 2009",6.02,6.04,5.85,5.96,5.96,"15,504,300"
"Sep 21, 2005",3.31,3.35,3.22,3.24,3.24,"5,562,900"
"May 17, 2019",356.39,359.62,353.79,354.45,354.45,"4,725,400"
"Apr 12, 2013",25.28,25.38,24.46,24.74,24.74,"37,797,900"
"Apr 9, 2010",11.58,11.79,11.49,11.77,11.77,"11,563,300"
"Aug 27, 2019",294.54,296.77,287.2,291.03,291.03,"6,309,400"
"Oct 12, 2010",21.96,22.26,21.64,22.2,22.2,"25,449,200"
"Nov 29, 2011",9.9,9.91,9.38,9.65,9.65,"50,081,500"
"Apr 12, 2010",11.76,11.89,11.65,11.88,11.88,"9,430,400"
"Dec 30, 2009",8.14,8.14,7.89,7.95,7.95,"4,637,500"
"Aug 4, 2017",179.6,181,178.5,180.27,180.27,"4,491,100"
"Feb 7, 2024",558.16,567.8,554.98,559.3,559.3,"4,373,600"
"Jun 15, 2006",4,4.06,3.88,3.96,3.96,"8,722,000"
"Jun 8, 2022",197.95,207.38,197.64,202.83,202.83,"7,244,100"
"Apr 30, 2007",3.17,3.18,3.14,3.17,3.17,"9,247,700"
"Nov 2, 2005",3.63,3.9,3.63,3.87,3.87,"12,686,100"
"Apr 23, 2003",1.65,1.65,1.43,1.48,1.48,"36,787,800"
"Feb 15, 2008",3.79,3.82,3.72,3.8,3.8,"6,734,700"
"Oct 21, 2019",272.89,279.94,269,278.05,278.05,"12,599,200"
"Apr 30, 2012",11.8,11.84,11.39,11.45,11.45,"52,679,200"
"Oct 29, 2004",1.36,1.39,1.34,1.35,1.35,"15,493,100"
"May 6, 2005",1.64,1.66,1.63,1.65,1.65,"2,864,400"
"Nov 15, 2010",24.56,24.79,23.95,24.04,24.04,"31,976,700"
"Jun 7, 2007",3.26,3.71,3.25,3.42,3.42,"59,103,100"
"Oct 25, 2013",47.29,48.17,46.56,46.86,46.86,"24,062,500"
"Dec 4, 2018",288.13,295.74,274.72,275.33,275.33,"12,800,600"
"Jul 25, 2012",9.17,9.54,8.46,8.61,8.61,"173,470,500"
"Jan 10, 2011",25.67,26.85,25.6,26.84,26.84,"43,674,400"
"Aug 11, 2015",120.01,123.76,120,122.74,122.74,"11,596,800"
"Sep 22, 2009",6.84,6.89,6.76,6.82,6.82,"6,386,800"
"Mar 6, 2018",319.88,325.79,316.5,325.22,325.22,"18,525,800"
"Jan 9, 2003",0.82,0.85,0.81,0.84,0.84,"5,322,800"
"Mar 16, 2012",15.75,15.96,15.37,15.71,15.71,"37,198,700"
"Jun 10, 2015",93.4,98.97,93.23,95.87,95.87,"57,121,400"
"Oct 25, 2005",3.84,3.95,3.83,3.92,3.92,"7,154,000"
"Jul 6, 2023",440,442.8,430.72,438.84,438.84,"4,938,800"
"Apr 29, 2015",80.07,81.06,79.64,80.41,80.41,"9,534,700"
"Jan 11, 2018",214.29,217.75,213.35,217.24,217.24,"7,659,500"
"Jun 9, 2015",89.33,92.71,89.33,92.45,92.45,"22,024,800"
"Oct 24, 2019",271.81,274.02,268.8,271.5,271.5,"4,827,400"
"Mar 9, 2015",64.99,65.09,62.83,63.66,63.66,"18,970,700"
"May 13, 2015",83.4,84.2,82.69,82.87,82.87,"11,155,900"
"Oct 16, 2023",356.21,363.08,354.77,360.82,360.82,"5,128,900"
"Jul 19, 2023",476.86,485,470,477.59,477.59,"20,996,500"
"Sep 5, 2003",2.38,2.52,2.38,2.47,2.47,"20,844,600"
"Oct 19, 2016",118.25,122.45,118,121.87,121.87,"21,981,700"
"Mar 4, 2009",5.3,5.46,5.16,5.39,5.39,"14,490,000"
"Dec 17, 2015",123.97,126.35,122.42,122.51,122.51,"17,284,900"
"May 10, 2011",33.88,34.21,33.57,33.95,33.95,"26,876,500"
"Feb 2, 2006",3.86,3.92,3.67,3.73,3.73,"18,517,800"
"Jun 4, 2024",633.78,635.23,626.44,631.62,631.62,"3,008,200"
"Jul 13, 2005",2.42,2.42,2.34,2.36,2.36,"3,332,000"
"Feb 8, 2019",338,348,338,347.57,347.57,"7,561,400"
"Nov 4, 2004",1.46,1.54,1.46,1.51,1.51,"21,037,100"
"Aug 11, 2006",2.88,2.88,2.82,2.84,2.84,"6,278,300"
"Nov 8, 2004",1.6,1.6,1.54,1.55,1.55,"16,835,700"
"Jul 14, 2020",517.08,525.5,490.49,524.88,524.88,"15,083,300"
"Aug 15, 2007",2.5,2.56,2.48,2.49,2.49,"5,427,100"
"Aug 16, 2013",36.17,37.16,35.88,36.98,36.98,"21,354,200"
"Aug 23, 2002",0.99,1,0.97,0.99,0.99,"2,406,600"
"Jun 26, 2017",158.78,159.97,156.56,157.5,157.5,"6,016,000"
"Mar 15, 2006",3.6,3.62,3.56,3.59,3.59,"3,675,000"
"Mar 9, 2016",96.82,98.37,95,98,98,"12,298,700"
"Mar 15, 2023",292.51,306.31,292.28,303.79,303.79,"9,215,300"
"Sep 8, 2004",2.23,2.23,2.12,2.15,2.15,"14,308,000"
"Jun 23, 2003",1.54,1.56,1.52,1.54,1.54,"8,699,600"
"Nov 1, 2007",3.78,3.81,3.64,3.76,3.76,"10,406,200"
"Apr 1, 2016",102.93,105.79,102.47,105.7,105.7,"14,182,400"
"Oct 17, 2019",304.49,308.75,288.3,293.35,293.35,"38,258,900"
"Nov 28, 2005",4.07,4.09,3.93,3.94,3.94,"10,572,800"
"Jan 16, 2013",14.55,14.61,13.82,13.93,13.93,"28,014,700"
"Apr 3, 2024",612.75,630.41,611.5,630.08,630.08,"2,931,200"
"Oct 19, 2022",265,279.3,262.66,272.38,272.38,"46,685,300"
"Jan 10, 2013",13.8,14.27,13.67,14,14,"26,117,700"
"Oct 23, 2020",488.11,490.06,481.35,488.28,488.28,"4,927,900"
"Jan 13, 2004",4.6,4.68,4.53,4.66,4.66,"32,963,000"
"Jul 24, 2002",1.15,1.16,1.07,1.11,1.11,"3,355,800"
"Sep 27, 2018",379.87,383.2,376,380.71,380.71,"7,326,200"
"Oct 28, 2015",102.9,106.21,102.06,105.8,105.8,"13,094,000"
"Apr 18, 2023",335,337.19,330.5,333.7,333.7,"17,944,500"
"Sep 11, 2020",486.49,493.73,476.81,482.03,482.03,"5,035,200"
"Feb 1, 2016",91.79,97.18,91.3,94.09,94.09,"19,684,500"
"Nov 26, 2007",3.11,3.17,3.06,3.07,3.07,"6,465,900"
"Jul 12, 2021",540.3,540.65,532.92,537.31,537.31,"1,780,700"
"Feb 14, 2018",260.47,269.88,260.33,266,266,"10,972,000"
"Apr 13, 2016",108,111.28,107.88,109.65,109.65,"16,701,700"
"Jul 5, 2023",444.91,450.97,439.62,445.9,445.9,"6,869,500"
"Sep 12, 2024",684.92,694.88,682.2,686.8,686.8,"2,588,400"
"Aug 16, 2006",2.86,2.88,2.8,2.82,2.82,"10,453,800"
"Nov 16, 2023",463,467.28,459.65,466.95,466.95,"3,656,000"
"Dec 14, 2004",1.81,1.83,1.76,1.8,1.8,"20,713,000"
"Mar 14, 2011",29.03,29.57,28.4,28.74,28.74,"29,913,800"
"Mar 23, 2023",304.68,322.78,304.14,320.37,320.37,"15,653,300"
"Jun 29, 2010",16.49,16.55,16.01,16.08,16.08,"20,429,500"
"Nov 5, 2014",55.09,55.41,53.77,54.34,54.34,"13,645,800"
"Dec 4, 2023",460.99,461.2,451.2,453.9,453.9,"5,157,700"
"Aug 30, 2011",32.07,34.12,31.93,33.75,33.75,"31,488,800"
"Dec 31, 2007",3.85,3.9,3.7,3.8,3.8,"10,415,300"
"Nov 5, 2009",7.71,8.12,7.66,8.06,8.06,"13,412,700"
"Dec 2, 2020",501.62,506.8,493.5,503.38,503.38,"3,028,400"
"Dec 19, 2003",3.66,3.7,3.6,3.65,3.65,"18,169,200"
"Feb 16, 2021",557.29,563.63,552.73,557.28,557.28,"2,624,100"
"Apr 8, 2011",33.71,34.24,33.24,33.55,33.55,"38,601,500"
"Sep 9, 2016",99.06,99.39,96.5,96.5,96.5,"7,373,300"
"Oct 19, 2006",3.18,3.22,3.16,3.16,3.16,"7,921,900"
"Oct 28, 2005",3.73,3.79,3.63,3.75,3.75,"11,067,000"
"Feb 26, 2024",583.56,590.75,583.27,587.65,587.65,"2,393,700"
"Aug 5, 2019",310.96,313.42,304.68,307.63,307.63,"8,692,500"
"Mar 16, 2022",348.2,359.99,343.06,357.53,357.53,"6,982,500"
"Aug 14, 2002",0.78,0.83,0.77,0.83,0.83,"4,047,400"
"Apr 26, 2004",4.22,4.28,4.08,4.09,4.09,"10,582,600"
"Jul 25, 2003",1.86,1.94,1.86,1.93,1.93,"5,534,200"
"Sep 20, 2006",3.17,3.22,3.16,3.21,3.21,"4,520,600"
"Jun 11, 2015",96.89,96.92,94.09,95.09,95.09,"26,623,100"
"Mar 22, 2023",306.31,306.45,293.54,293.9,293.9,"5,808,000"
"Sep 26, 2014",63.57,64.38,63.41,64.11,64.11,"10,404,800"
"Sep 21, 2007",2.82,2.82,2.68,2.74,2.74,"15,879,500"
"Jun 1, 2006",3.95,4.07,3.95,4.07,4.07,"4,203,500"
"Dec 29, 2006",3.72,3.83,3.69,3.69,3.69,"6,937,700"
"Jan 27, 2015",63.09,65.34,63.05,64.88,64.88,"24,612,700"
"Sep 11, 2008",4.03,4.14,3.94,4.12,4.12,"8,371,300"
"Jan 10, 2008",3.23,3.57,3.18,3.53,3.53,"13,379,100"
"Apr 22, 2022",220.18,226.27,210.05,215.52,215.52,"37,515,100"
"Apr 23, 2007",3.15,3.15,3.09,3.1,3.1,"13,811,700"
"Dec 29, 2022",283.18,295.5,281.01,291.12,291.12,"9,588,500"
"Jun 7, 2010",15.69,16.18,15.32,15.59,15.59,"26,215,700"
"Jul 16, 2015",111.02,116.49,107.68,115.81,115.81,"63,461,000"
"Oct 10, 2007",3.24,3.38,3.22,3.35,3.35,"10,534,300"
"Feb 4, 2016",89.5,91.25,86.54,89.71,89.71,"19,108,600"
"Feb 5, 2016",88.23,88.95,81.86,82.79,82.79,"25,929,300"
"Apr 29, 2024",559.18,559.64,554.24,559.49,559.49,"2,508,900"
"Sep 20, 2022",240.37,250.49,239.66,242.85,242.85,"16,037,400"
"Jan 25, 2008",3.18,3.24,3.02,3.11,3.11,"19,865,300"
"Jan 27, 2004",5.43,5.68,5.35,5.37,5.37,"67,012,400"
"Jul 22, 2005",2.39,2.42,2.32,2.34,2.34,"4,284,000"
"Apr 9, 2024",631.99,631.99,615.63,618.2,618.2,"2,146,600"
"Dec 21, 2006",3.9,3.96,3.81,3.83,3.83,"5,047,700"
"Jun 4, 2019",345,353.61,343.25,353.4,353.4,"7,891,600"
"Jan 17, 2020",341,341.57,337.38,339.67,339.67,"6,066,500"
"Feb 1, 2018",266.41,271.95,263.38,265.07,265.07,"9,669,000"
"Feb 9, 2016",81.75,88.4,81.55,86.13,86.13,"25,892,900"
"Jul 9, 2002",1.17,1.2,1.11,1.16,1.16,"2,935,800"
"Jun 10, 2022",182.64,185.86,180.85,182.94,182.94,"13,065,600"
"Jun 13, 2005",2.39,2.48,2.31,2.38,2.38,"13,422,500"
"Jun 30, 2003",1.79,1.87,1.78,1.83,1.83,"26,012,000"
"May 18, 2007",3.12,3.14,3.1,3.13,3.13,"4,446,400"
"Sep 9, 2015",96.51,102.79,95.52,99.18,99.18,"35,524,400"
"Aug 12, 2022",244.81,249.41,243.76,249.3,249.3,"6,098,500"
"Jan 26, 2007",3.37,3.37,3.25,3.31,3.31,"13,869,800"
"Oct 24, 2007",3.61,3.63,3.47,3.61,3.61,"13,043,100"
"Aug 22, 2019",298.65,300.33,293.15,296.93,296.93,"4,974,200"
"Apr 15, 2014",47.01,47.37,44.59,46.61,46.61,"30,799,300"
"Aug 27, 2013",39.88,40.84,39.21,39.43,39.43,"23,138,500"
"May 16, 2024",615.75,618.34,609.09,610.52,610.52,"3,056,400"
"Mar 7, 2023",312.68,314.3,306.62,308.47,308.47,"4,553,100"
"Dec 23, 2016",125.61,126.28,125.08,125.59,125.59,"2,010,400"
"Dec 12, 2019",295.67,299.17,295.06,298.44,298.44,"4,766,600"
"Aug 22, 2013",38.93,39.07,38.32,38.54,38.54,"9,961,700"
"Jan 26, 2015",62.57,63.9,61.96,63.79,63.79,"21,268,800"
"Apr 4, 2024",633.21,638,616.58,617.14,617.14,"3,064,300"
"Jul 29, 2011",37.3,38.1,37.21,38,38,"23,352,000"
"Dec 24, 2013",54.39,54.85,53.93,54.06,54.06,"5,577,600"
"Sep 17, 2018",364.22,367.33,349.57,350.35,350.35,"7,071,900"
"Feb 18, 2004",5.07,5.16,4.97,5.03,5.03,"14,573,300"
"Apr 30, 2013",30.66,31.39,30.61,30.87,30.87,"25,071,200"
"Jan 12, 2015",47.09,47.2,45.26,45.55,45.55,"12,944,400"
"Mar 23, 2012",17.06,17.31,16.76,17.17,17.17,"37,734,200"
"Oct 22, 2015",98.07,99.93,96.86,97.32,97.32,"12,786,800"
"Sep 24, 2012",8.12,8.26,8.04,8.06,8.06,"23,661,400"
"Oct 7, 2022",235.77,237.33,224.28,224.75,224.75,"9,806,100"
"Jun 14, 2013",30.68,31.04,30.33,30.57,30.57,"12,495,700"
"Jun 17, 2014",62.58,64.01,62.54,63.38,63.38,"28,996,100"
"Mar 31, 2003",1.44,1.51,1.44,1.45,1.45,"8,283,800"
"Nov 7, 2023",436.18,437.64,431,434.61,434.61,"3,291,100"
"Sep 7, 2006",2.98,2.98,2.9,2.9,2.9,"9,782,500"
"Aug 2, 2021",519,519.85,510.51,515.15,515.15,"2,096,600"
"Jul 19, 2005",2.33,2.36,2.31,2.34,2.34,"3,899,000"
"Feb 11, 2016",87.42,88.39,82.91,86.35,86.35,"21,820,300"
"Feb 2, 2023",365.16,368.32,358.43,366.89,366.89,"7,857,000"
"Nov 2, 2021",683.11,687.68,673.82,677.72,677.72,"3,888,600"
"Jun 10, 2016",94.88,95.35,93.28,93.75,93.75,"12,907,900"
"Nov 26, 2003",3.45,3.53,3.4,3.45,3.45,"14,039,200"
"Aug 8, 2014",64.31,64.42,63.15,63.69,63.69,"15,495,200"
"Aug 16, 2017",167.5,170.5,166.25,169.98,169.98,"7,013,600"
"May 10, 2019",361.62,365.26,353.06,361.04,361.04,"5,657,100"
"Jul 12, 2019",378.68,379.74,372.79,373.25,373.25,"6,636,900"
"Mar 24, 2009",6.15,6.35,6.14,6.2,6.2,"12,205,200"
"Jul 22, 2020",492.19,497.2,487.2,489.82,489.82,"6,954,100"
"May 29, 2008",4.32,4.45,4.26,4.34,4.34,"15,862,700"
"Jul 6, 2004",4.52,4.85,4.49,4.79,4.79,"15,732,500"
"Aug 28, 2013",39.81,40.71,39.49,40.48,40.48,"19,355,700"
"Jan 22, 2021",582.1,583.99,564.35,565.17,565.17,"7,550,800"
"Sep 10, 2019",291.16,297.17,282.66,287.99,287.99,"12,320,200"
"Sep 13, 2021",598.57,598.57,582.78,589.29,589.29,"3,062,900"
"Apr 6, 2009",6.14,6.38,6.1,6.36,6.36,"12,506,900"
"May 13, 2019",352.29,354.26,343.1,345.26,345.26,"8,026,700"
"Aug 8, 2011",32.85,33.67,31.64,32.38,32.38,"37,291,800"
"Jun 22, 2021",498.54,513.55,495.8,508.82,508.82,"5,809,300"
"Dec 2, 2022",310.49,321.99,310,320.41,320.41,"12,690,600"
"Apr 17, 2009",6.87,7.02,6.79,6.98,6.98,"8,985,900"
"Mar 8, 2019",345.75,349.92,342.47,349.6,349.6,"6,898,800"
"Sep 10, 2018",352.27,352.5,343.08,348.41,348.41,"5,752,200"
"Jul 19, 2022",193.02,201.97,188.4,201.63,201.63,"28,178,700"
"Jul 1, 2010",15.54,15.78,14.75,15.67,15.67,"22,759,800"
"Jul 20, 2015",114.7,114.7,110.14,110.55,110.55,"22,676,900"
"Jun 21, 2006",3.89,3.9,3.79,3.88,3.88,"10,173,100"
"Nov 19, 2012",11.72,11.86,11.45,11.62,11.62,"23,267,300"
"Feb 17, 2005",1.58,1.58,1.49,1.5,1.5,"8,947,400"
"Jan 23, 2004",5.54,5.63,5.36,5.54,5.54,"54,593,000"
"Mar 24, 2005",1.3,1.32,1.27,1.29,1.29,"6,776,000"
"Apr 27, 2007",3.17,3.18,3.13,3.17,3.17,"5,637,800"
"Jan 2, 2014",52.4,52.51,51.54,51.83,51.83,"12,325,600"
"Apr 2, 2013",26.27,26.45,25.16,25.24,25.24,"32,280,500"
"Aug 9, 2024",622.99,636.62,622.99,633.94,633.94,"1,980,800"
"Mar 7, 2006",3.64,3.69,3.56,3.64,3.64,"6,045,200"
"Jan 11, 2024",492.54,503.41,483.82,492.23,492.23,"7,993,300"
"Jan 27, 2011",29.59,30.26,29.23,30.12,30.12,"129,042,200"
"Mar 14, 2016",97.2,99.42,97.17,98.13,98.13,"11,251,900"
"Dec 7, 2017",185.71,187.34,183.22,185.2,185.2,"4,659,500"
"Aug 25, 2005",3.01,3.06,3,3.01,3.01,"1,989,400"
"May 9, 2017",156.1,157.85,155.97,157.46,157.46,"3,911,000"
"Aug 9, 2002",0.8,0.82,0.78,0.79,0.79,"1,500,800"
"Jan 29, 2008",3.3,3.32,3.24,3.31,3.31,"7,082,600"
"May 12, 2010",14.53,15.42,14.49,15.4,15.4,"27,244,700"
"Dec 16, 2002",0.9,0.93,0.87,0.91,0.91,"2,098,600"
"Apr 5, 2004",5.01,5.21,4.97,5.1,5.1,"11,547,200"
"Sep 29, 2006",3.32,3.36,3.23,3.25,3.25,"9,544,500"
"Nov 19, 2015",120.25,123.13,119.61,120.22,120.22,"19,253,200"
"Nov 21, 2014",53.21,53.32,51.36,51.47,51.47,"17,878,000"
"Dec 17, 2002",0.91,0.93,0.89,0.91,0.91,"1,680,000"
"Aug 23, 2011",29.57,31.39,29.16,31.36,31.36,"29,471,400"
"Apr 13, 2012",14.99,15.21,14.62,14.88,14.88,"27,695,500"
"Oct 14, 2005",4.06,4.11,3.91,4.11,4.11,"6,227,900"
"Dec 23, 2002",0.74,0.76,0.73,0.73,0.73,"3,311,000"
"Feb 10, 2023",359.16,362.14,347.14,347.36,347.36,"7,291,100"
"Aug 8, 2018",352.21,352.29,346.61,347.61,347.61,"5,394,700"
"Jan 13, 2023",329.97,336.65,328.89,332.82,332.82,"8,286,800"
"Oct 12, 2018",339.57,341.3,328.9,339.56,339.56,"14,870,800"
"Feb 6, 2014",58.06,58.7,57.2,58.27,58.27,"12,852,000"
"Mar 26, 2024",625.2,634.39,619.18,629.24,629.24,"2,804,500"
"Mar 5, 2009",5.25,5.52,5.24,5.41,5.41,"11,335,100"
"Sep 30, 2013",43.96,44.59,43.6,44.17,44.17,"12,528,600"
"Sep 9, 2004",2.14,2.21,2.14,2.15,2.15,"6,568,100"
"Apr 26, 2023",321.36,325.9,320.47,321.15,321.15,"4,623,200"
"Aug 22, 2011",30.34,30.34,29.05,29.32,29.32,"33,551,000"
"Nov 11, 2009",8.44,8.56,8.35,8.49,8.49,"10,472,000"
"Dec 6, 2007",3.35,3.41,3.33,3.41,3.41,"6,832,000"
"Mar 5, 2004",4.65,4.87,4.62,4.75,4.75,"19,357,800"
"Jun 9, 2004",4.51,4.52,4.37,4.47,4.47,"15,130,500"
"Dec 12, 2013",51.95,53.55,51.94,53.33,53.33,"21,318,500"
"Jan 11, 2021",507.84,510.73,497.95,499.1,499.1,"3,806,200"
"Sep 4, 2002",0.93,0.95,0.91,0.93,0.93,"373,800"
"May 7, 2015",80.11,80.79,79.46,80.75,80.75,"10,220,700"
"Mar 9, 2009",5.46,5.7,5.43,5.5,5.5,"11,848,900"
"Sep 24, 2004",2.43,2.45,2.37,2.38,2.38,"14,012,600"
"Jan 14, 2022",517.6,538.37,511.88,525.69,525.69,"7,861,100"
"May 6, 2014",49.1,49.67,46.52,46.6,46.6,"22,722,700"
"Dec 18, 2024",919.13,922.44,886.56,889.55,889.55,"2,938,200"
"Nov 21, 2013",48.89,49.81,48.81,49.79,49.79,"15,989,400"
"May 26, 2016",103.21,104,101.38,102.81,102.81,"17,824,700"
"Dec 5, 2012",12.37,12.51,11.85,11.91,11.91,"59,357,900"
"Aug 17, 2020",484.19,486.24,479.1,482.35,482.35,"2,423,500"
"Aug 20, 2012",9.09,9.34,8.88,9.18,9.18,"26,658,800"
"Aug 30, 2017",169.5,174.85,169.37,174.69,174.69,"8,034,700"
"Apr 1, 2019",359,368.33,358.51,366.96,366.96,"7,036,100"
"May 3, 2023",317.55,324.62,315.85,319.3,319.3,"5,064,100"
"Sep 20, 2007",2.74,2.79,2.73,2.78,2.78,"7,499,100"
"Jun 22, 2006",4.01,4.07,3.9,3.95,3.95,"9,859,500"
"Jun 12, 2018",363.6,365.98,362,363.83,363.83,"4,291,000"
"Jan 19, 2010",7.25,7.38,7.24,7.31,7.31,"5,302,500"
"Dec 17, 2014",45.38,47.87,45.08,47.66,47.66,"20,192,900"
"May 27, 2020",410.38,420.02,397.86,419.89,419.89,"10,446,300"
"Sep 29, 2023",380,382.58,375.35,377.6,377.6,"4,198,700"
"Oct 26, 2004",1.42,1.42,1.36,1.37,1.37,"16,711,100"
"May 7, 2009",6.08,6.19,5.53,5.71,5.71,"25,173,400"
"Apr 25, 2014",48.21,48.77,46,46.01,46.01,"33,071,500"
"Nov 23, 2020",490.46,491.15,475.84,476.62,476.62,"5,416,600"
"Jan 12, 2006",3.54,3.69,3.51,3.67,3.67,"11,428,900"
"Jun 12, 2023",418.83,424.7,416.57,423.97,423.97,"5,959,500"
"Sep 5, 2013",42.4,42.7,42.06,42.16,42.16,"19,072,200"
"Jun 28, 2010",16.95,17.13,16.6,16.8,16.8,"11,553,500"
"Nov 16, 2004",1.51,1.55,1.48,1.55,1.55,"16,831,500"
"May 10, 2018",331.5,332.06,327.34,329.6,329.6,"5,302,300"
"Dec 17, 2003",3.18,3.62,3.08,3.61,3.61,"64,415,400"
"Feb 11, 2003",0.92,0.94,0.9,0.93,0.93,"4,790,800"
"May 14, 2015",83.29,83.92,82.33,83.84,83.84,"8,898,400"
"Aug 24, 2021",551.48,555.31,549.27,553.41,553.41,"2,109,500"
"Apr 25, 2005",1.61,1.64,1.59,1.64,1.64,"8,454,600"
"Apr 30, 2024",560,560,549.38,550.64,550.64,"3,361,500"
"Sep 11, 2023",443.07,449.89,442.75,445.36,445.36,"2,913,800"
"Nov 14, 2019",283.25,290.63,283.22,289.62,289.62,"6,529,000"
"Jun 26, 2012",9.6,9.67,9.48,9.54,9.54,"15,611,400"
"Oct 12, 2022",214.3,223.67,212.64,220.87,220.87,"12,952,600"
"Apr 27, 2006",4.54,4.61,4.44,4.47,4.47,"6,516,300"
"Aug 16, 2024",669.43,680.23,665.36,674.07,674.07,"3,511,000"
"Oct 5, 2006",3.34,3.43,3.3,3.41,3.41,"5,028,800"
"Oct 8, 2015",107.94,115.05,102.6,114.93,114.93,"42,831,900"
"Oct 11, 2006",3.35,3.4,3.29,3.34,3.34,"9,109,800"
"Sep 4, 2012",8.29,8.29,7.59,7.99,7.99,"87,416,700"
"Oct 14, 2010",21.99,22.39,21.65,21.83,21.83,"21,929,600"
"Aug 6, 2007",2.46,2.46,2.36,2.42,2.42,"11,218,200"
"Mar 22, 2010",10.05,10.43,10.01,10.41,10.41,"7,216,300"
"Jan 4, 2005",1.7,1.71,1.61,1.67,1.67,"17,352,300"
"Feb 8, 2017",143.57,145.07,142.56,144.74,144.74,"6,887,100"
"Apr 13, 2018",317.29,317.49,308.23,311.65,311.65,"12,046,600"
"Aug 6, 2020",504.11,510.82,498.7,509.08,509.08,"3,725,900"
"Sep 28, 2015",101.57,103.33,97.84,99.47,99.47,"17,026,600"
"Nov 22, 2017",196.58,196.75,193.63,196.32,196.32,"5,895,400"
